id,user,uid,version,changeset,timestamp
47472420,GPS_dr,117055,1,3534658,2010-01-04T05:24:01Z
47472421,GPS_dr,117055,1,3534658,2010-01-04T05:24:05Z
47472462,Luis Garcia-Lopez,4764681,7,85359259,2020-05-18T05:26:20Z
47472463,Luis Garcia-Lopez,4764681,7,85359259,2020-05-18T05:26:20Z
47472467,VZWoop,7497093,3,55692648,2018-01-23T18:27:56Z
47472468,MikeM44,112919,2,39522718,2016-05-24T02:55:26Z
47472469,VZWoop,7497093,2,55692648,2018-01-23T18:27:56Z
47472470,VZWoop,7497093,2,55692648,2018-01-23T18:27:55Z
47472471,jcloudm,588499,15,90158355,2020-08-30T22:41:25Z
47472472,chachafish,2237750,15,83773328,2020-04-19T13:38:37Z
47472473,chachafish,2237750,19,83773328,2020-04-19T13:38:37Z
47472474,chachafish,2237750,11,83773328,2020-04-19T13:38:37Z
47472475,chachafish,2237750,12,83773328,2020-04-19T13:38:37Z
47472476,Didger85,2429366,3,34964039,2015-10-30T04:12:01Z
47472477,MikeM44,112919,2,14020297,2012-11-24T22:04:32Z
47472478,stevea,123633,6,62523082,2018-09-12T14:45:12Z
47472615,Luis Garcia-Lopez,4764681,6,85357289,2020-05-18T04:41:39Z
47472616,kaurrupa,10457699,14,97538049,2021-01-15T07:13:35Z
47472618,phidauex,1231522,3,78294172,2019-12-12T04:49:09Z
47472620,phidauex,1231522,10,86740003,2020-06-16T20:43:03Z
47472621,karitotp,2748195,3,40596989,2016-07-08T21:05:25Z
47472622,MikeM44,112919,2,16867298,2013-07-07T23:44:33Z
47472623,MikeM44,112919,2,16867298,2013-07-07T23:44:33Z
47472737,Mark Newnham,994480,5,28297035,2015-01-21T00:41:19Z
47472738,phidauex,1231522,12,86731667,2020-06-16T16:33:35Z
47472740,phidauex,1231522,6,86731667,2020-06-16T16:33:35Z
47472741,phidauex,1231522,3,86740003,2020-06-16T20:43:03Z
47472742,tekim,191112,2,27076009,2014-11-27T19:50:04Z
47472743,tekim,191112,5,27096686,2014-11-28T18:53:08Z
47472744,GPS_dr,117055,1,3534748,2010-01-04T06:10:21Z
47472745,kaurrupa,10457699,25,97501448,2021-01-14T14:45:55Z
47472746,Luis Garcia-Lopez,4764681,5,76427248,2019-10-31T04:38:49Z
47472747,tekim,191112,4,27100608,2014-11-28T21:47:24Z
47472748,florinbadita_telenav,2959379,6,56960169,2018-03-07T08:28:54Z
47472749,tekim,191112,2,27071607,2014-11-27T16:37:45Z
47472750,tekim,191112,2,27076009,2014-11-27T19:50:03Z
47472751,tekim,191112,2,27076009,2014-11-27T19:50:04Z
47472752,stevea,123633,6,62523082,2018-09-12T14:45:12Z
47472753,gpserror,9637872,3,83207184,2020-04-07T15:51:47Z
47472754,gpserror,9637872,2,83176446,2020-04-07T05:55:36Z
47472755,tekim,191112,4,27100608,2014-11-28T21:47:24Z
47472756,tekim,191112,3,27098827,2014-11-28T20:34:23Z
47472757,GPS_dr,117055,1,3534748,2010-01-04T06:10:35Z
47472758,nickjvm,2010914,3,57267857,2018-03-17T14:11:20Z
47472759,RoadGeek_MD99,475877,17,84227938,2020-04-28T02:29:54Z
47472760,Luis Garcia-Lopez,4764681,9,85356201,2020-05-18T04:14:31Z
47472761,Luis Garcia-Lopez,4764681,6,85356201,2020-05-18T04:14:31Z
47472762,jdoniche,10173458,6,82137749,2020-03-13T03:12:52Z
47472763,piligab,3877019,2,43176909,2016-10-25T21:37:08Z
47472764,phidauex,1231522,3,78294172,2019-12-12T04:49:09Z
47472765,phidauex,1231522,3,78294172,2019-12-12T04:49:09Z
47472766,phidauex,1231522,2,78294172,2019-12-12T04:49:09Z
47472767,phidauex,1231522,3,78294172,2019-12-12T04:49:09Z
47472971,GPS_dr,117055,1,3534815,2010-01-04T06:47:27Z
47472972,Mark Newnham,994480,2,28297035,2015-01-21T00:41:20Z
47472974,Mark Newnham,994480,2,28297035,2015-01-21T00:41:20Z
47472978,GPS_dr,117055,1,3534815,2010-01-04T06:47:40Z
47472986,25or6to4,37392,7,77769704,2019-11-30T23:23:09Z
47472987,phidauex,1231522,2,86678563,2020-06-15T15:57:07Z
47472988,phidauex,1231522,2,86678563,2020-06-15T15:57:07Z
47472989,phidauex,1231522,2,86678563,2020-06-15T15:57:07Z
47472990,Mark Newnham,994480,2,28297035,2015-01-21T00:41:20Z
47472991,GPS_dr,117055,1,3534815,2010-01-04T06:47:50Z
47472992,phidauex,1231522,3,86678563,2020-06-15T15:57:07Z
47472993,phidauex,1231522,2,86678563,2020-06-15T15:57:07Z
47472994,phidauex,1231522,2,86740003,2020-06-16T20:43:03Z
47472995,phidauex,1231522,3,86678563,2020-06-15T15:57:07Z
47472996,phidauex,1231522,2,86678563,2020-06-15T15:57:07Z
47472997,phidauex,1231522,2,86678563,2020-06-15T15:57:07Z
47472998,GPS_dr,117055,1,3534815,2010-01-04T06:47:56Z
47472999,GPS_dr,117055,1,3534815,2010-01-04T06:47:56Z
47473000,GPS_dr,117055,1,3534815,2010-01-04T06:47:56Z
47473001,stevea,123633,3,62346324,2018-09-06T14:46:45Z
47473002,stevea,123633,4,62346324,2018-09-06T14:46:45Z
47473003,phidauex,1231522,7,86740414,2020-06-16T20:57:15Z
47473004,GPS_dr,117055,1,3534815,2010-01-04T06:48:01Z
47473005,TheDutchMan13,1330847,6,49230010,2017-06-03T22:03:51Z
47473006,TheDutchMan13,1330847,3,49230010,2017-06-03T22:03:51Z
47569446,tekim,191112,3,15885991,2013-04-27T16:44:33Z
47569447,GPS_dr,117055,1,3542814,2010-01-05T04:15:31Z
47569448,GPS_dr,117055,1,3542814,2010-01-05T04:15:36Z
47569449,GPS_dr,117055,1,3542814,2010-01-05T04:15:38Z
47569450,Luis Garcia-Lopez,4764681,8,85358129,2020-05-18T05:01:42Z
47569451,Luis Garcia-Lopez,4764681,10,85358129,2020-05-18T05:01:42Z
47569452,GPS_dr,117055,1,3542814,2010-01-05T04:15:44Z
47569814,GPS_dr,117055,1,3542855,2010-01-05T04:42:36Z
47569815,GPS_dr,117055,1,3542855,2010-01-05T04:42:36Z
47569816,GPS_dr,117055,1,3542855,2010-01-05T04:42:36Z
47569817,GPS_dr,117055,1,3542855,2010-01-05T04:42:36Z
47569818,GPS_dr,117055,1,3542855,2010-01-05T04:42:38Z
47569819,GPS_dr,117055,1,3542855,2010-01-05T04:42:38Z
47569820,GPS_dr,117055,1,3542855,2010-01-05T04:42:38Z
47569822,gpserror,9637872,2,85072525,2020-05-12T08:37:01Z
47569823,GPS_dr,117055,1,3542855,2010-01-05T04:42:43Z
47569824,GPS_dr,117055,1,3542855,2010-01-05T04:42:43Z
47569825,GPS_dr,117055,1,3542855,2010-01-05T04:42:43Z
47569826,GPS_dr,117055,1,3542855,2010-01-05T04:42:44Z
47569827,GPS_dr,117055,1,3542855,2010-01-05T04:42:44Z
47569828,GPS_dr,117055,3,85064284,2020-05-12T06:31:21Z
47569829,GPS_dr,117055,1,3542855,2010-01-05T04:42:46Z
47569830,GPS_dr,117055,1,3542855,2010-01-05T04:42:46Z
47569831,GPS_dr,117055,1,3542855,2010-01-05T04:42:47Z
47569832,GPS_dr,117055,1,3542855,2010-01-05T04:42:47Z
47569833,GPS_dr,117055,1,3542855,2010-01-05T04:42:49Z
47569834,GPS_dr,117055,3,85064284,2020-05-12T06:31:21Z
47569835,GPS_dr,117055,3,85064284,2020-05-12T06:31:21Z
47569836,GPS_dr,117055,3,85064284,2020-05-12T06:31:21Z
47569837,GPS_dr,117055,3,85064284,2020-05-12T06:31:21Z
47569838,GPS_dr,117055,1,3542855,2010-01-05T04:42:51Z
47569839,GPS_dr,117055,1,3542855,2010-01-05T04:42:52Z
47569840,shoshibu,10192128,8,78183377,2019-12-10T04:36:46Z
47569841,Luis Garcia-Lopez,4764681,6,76429721,2019-10-31T06:36:53Z
47569842,GPS_dr,117055,1,3542855,2010-01-05T04:42:54Z
47569843,gpserror,9637872,2,81793817,2020-03-04T21:51:27Z
47569844,GPS_dr,117055,1,3542855,2010-01-05T04:42:56Z
47569845,GPS_dr,117055,1,3542855,2010-01-05T04:42:58Z
47569846,GPS_dr,117055,1,3542855,2010-01-05T04:42:59Z
47569847,GPS_dr,117055,1,3542855,2010-01-05T04:43:02Z
47569848,pringle,472067,2,14787422,2013-01-26T00:39:38Z
47569850,GPS_dr,117055,1,3542855,2010-01-05T04:43:04Z
47569851,devratc,10480269,2,78155507,2019-12-09T14:11:21Z
47569852,GPS_dr,117055,1,3542855,2010-01-05T04:43:18Z
47569853,GPS_dr,117055,1,3542855,2010-01-05T04:43:22Z
47569854,GPS_dr,117055,1,3542855,2010-01-05T04:43:22Z
47569896,GPS_dr,117055,16,75919960,2019-10-19T05:30:17Z
47569897,Mark Newnham,994480,12,29025489,2015-02-22T17:23:51Z
47569898,Mark Newnham,994480,7,29025489,2015-02-22T17:23:51Z
47569901,stevea,123633,7,62524183,2018-09-12T15:22:09Z
47569921,wiley-coyote,6758092,6,72916197,2019-08-01T21:51:59Z
47569922,elkueb,4210803,2,43519464,2016-11-09T20:08:33Z
47570017,jshaju,11759471,2,97527687,2021-01-15T04:39:00Z
47570018,elkueb,4210803,2,43519464,2016-11-09T20:08:37Z
47570041,Mark Newnham,994480,3,29025489,2015-02-22T17:23:52Z
47570114,GPS_dr,117055,1,3542907,2010-01-05T05:41:37Z
47570115,GPS_dr,117055,1,3542907,2010-01-05T05:41:38Z
47570116,Luis Garcia-Lopez,4764681,5,69102185,2019-04-11T03:35:50Z
47570117,amzmkuma,10145719,8,97524413,2021-01-15T03:11:56Z
47570118,GPS_dr,117055,14,85064284,2020-05-12T06:31:21Z
47570119,GPS_dr,117055,1,3542907,2010-01-05T05:41:42Z
47570120,GPS_dr,117055,1,3542907,2010-01-05T05:41:44Z
47570121,GPS_dr,117055,1,3542907,2010-01-05T05:41:45Z
47570122,GPS_dr,117055,1,3542907,2010-01-05T05:41:46Z
47570123,GPS_dr,117055,1,3542907,2010-01-05T05:41:47Z
47570124,GPS_dr,117055,1,3542907,2010-01-05T05:41:48Z
47570125,GPS_dr,117055,1,3542907,2010-01-05T05:41:49Z
47570126,GPS_dr,117055,1,3542907,2010-01-05T05:41:50Z
47570127,GPS_dr,117055,5,85064284,2020-05-12T06:31:21Z
47570128,GPS_dr,117055,1,3542907,2010-01-05T05:41:51Z
47570129,GPS_dr,117055,1,3542907,2010-01-05T05:41:51Z
47570130,GPS_dr,117055,1,3542907,2010-01-05T05:41:52Z
47570131,GPS_dr,117055,2,3548765,2010-01-05T20:37:47Z
47570132,GPS_dr,117055,1,3542907,2010-01-05T05:41:54Z
47570133,Mark Newnham,994480,2,29025489,2015-02-22T17:23:52Z
47570134,Mark Newnham,994480,2,29025489,2015-02-22T17:23:52Z
47570135,Mark Newnham,994480,3,29025489,2015-02-22T17:23:52Z
47570136,Mark Newnham,994480,2,29025489,2015-02-22T17:23:52Z
47570137,GPS_dr,117055,1,3542907,2010-01-05T05:41:55Z
47570138,Mark Newnham,994480,3,29025489,2015-02-22T17:23:53Z
47570139,Mark Newnham,994480,2,29025489,2015-02-22T17:23:52Z
47570202,sgmamz,10086288,18,97501889,2021-01-14T14:55:45Z
47570207,Luis Garcia-Lopez,4764681,7,80713897,2020-02-08T02:53:25Z
47570208,DavidJDBA,139555,3,23092384,2014-06-23T02:05:07Z
47570209,hasnabak,10252555,7,83912159,2020-04-22T04:52:47Z
47570224,GPS_dr,117055,8,85064284,2020-05-12T06:31:21Z
47570225,elkueb,4210803,3,43519464,2016-11-09T20:08:41Z
47570226,Luis Garcia-Lopez,4764681,6,80713897,2020-02-08T02:53:25Z
47634073,GPS_dr,117055,1,3548765,2010-01-05T20:37:30Z
47634074,SHREEUSH,10159528,7,79825102,2020-01-21T02:41:37Z
47634075,Luis Garcia-Lopez,4764681,5,69102145,2019-04-11T03:31:46Z
47634076,GPS_dr,117055,3,85064284,2020-05-12T06:31:21Z
47634077,GPS_dr,117055,1,3548765,2010-01-05T20:37:35Z
47634080,GPS_dr,117055,1,3548765,2010-01-05T20:37:37Z
47634090,GPS_dr,117055,3,85064284,2020-05-12T06:31:21Z
47634091,GPS_dr,117055,1,3548765,2010-01-05T20:37:44Z
47634969,wiley-coyote,6758092,2,52689888,2017-10-06T17:46:04Z
47634973,Bike 2 End,2529030,4,79675539,2020-01-17T04:18:10Z
47634974,GPS_dr,117055,7,85064284,2020-05-12T06:31:21Z
47634975,GPS_dr,117055,4,85064284,2020-05-12T06:31:21Z
47634977,Bike 2 End,2529030,3,79675692,2020-01-17T04:22:59Z
47634978,wiley-coyote,6758092,2,52689888,2017-10-06T17:46:04Z
47634979,wiley-coyote,6758092,2,52689888,2017-10-06T17:46:04Z
47634981,GPS_dr,117055,2,85064284,2020-05-12T06:31:21Z
47651744,dmgroom_ct,437598,2,25517732,2014-09-18T10:42:06Z
47651746,dmgroom_ct,437598,2,25517732,2014-09-18T10:42:06Z
47652505,oldtopos,169004,3,14088494,2012-11-29T16:48:46Z
47652506,GPS_dr,117055,1,3550449,2010-01-06T02:18:36Z
47652507,wiley-coyote,6758092,2,52666623,2017-10-05T20:56:37Z
47652508,GPS_dr,117055,1,3550449,2010-01-06T02:18:38Z
47652509,GPS_dr,117055,1,3550449,2010-01-06T02:18:39Z
47652510,GPS_dr,117055,1,3550449,2010-01-06T02:18:39Z
47652511,wiley-coyote,6758092,2,52666623,2017-10-05T20:56:37Z
47652512,GPS_dr,117055,1,3550449,2010-01-06T02:18:42Z
47652513,GPS_dr,117055,1,3550449,2010-01-06T02:18:42Z
47652514,GPS_dr,117055,1,3550449,2010-01-06T02:18:42Z
47652515,swarnimv,10127775,4,83969701,2020-04-23T03:11:59Z
47652516,swarnimv,10127775,2,83974656,2020-04-23T05:11:03Z
47652517,wiley-coyote,6758092,2,52666623,2017-10-05T20:56:38Z
47652518,wiley-coyote,6758092,2,52666220,2017-10-05T20:39:02Z
47652519,GPS_dr,117055,1,3550449,2010-01-06T02:18:49Z
47652520,wiley-coyote,6758092,2,56951823,2018-03-06T23:38:15Z
47652521,wiley-coyote,6758092,2,52666220,2017-10-05T20:39:01Z
47652522,wiley-coyote,6758092,2,52666623,2017-10-05T20:56:37Z
47652523,swarnimv,10127775,2,83974656,2020-04-23T05:11:03Z
47652524,swarnimv,10127775,3,83974656,2020-04-23T05:11:03Z
47652525,swarnimv,10127775,2,83974656,2020-04-23T05:11:03Z
47652526,Didger85,2429366,2,27948016,2015-01-06T05:40:12Z
47652527,uboot,26299,2,13889084,2012-11-15T23:27:49Z
47652529,GPS_dr,117055,1,3550449,2010-01-06T02:18:56Z
47652530,GPS_dr,117055,1,3550449,2010-01-06T02:18:57Z
47652531,GPS_dr,117055,1,3550449,2010-01-06T02:18:59Z
47652532,Didger85,2429366,2,27948016,2015-01-06T05:40:12Z
47652533,Didger85,2429366,2,27948016,2015-01-06T05:40:12Z
47652538,GPS_dr,117055,1,3550449,2010-01-06T02:19:05Z
47652551,Didger85,2429366,2,27948016,2015-01-06T05:40:12Z
47652552,Didger85,2429366,2,27948016,2015-01-06T05:40:13Z
47652553,Didger85,2429366,2,27948016,2015-01-06T05:40:13Z
47652555,Didger85,2429366,2,27948016,2015-01-06T05:40:13Z
47652558,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652559,Didger85,2429366,2,28659514,2015-02-06T19:42:18Z
47652561,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652562,GPS_dr,117055,1,3550449,2010-01-06T02:19:21Z
47652563,GPS_dr,117055,1,3550449,2010-01-06T02:19:22Z
47652564,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652565,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652566,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652567,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652568,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652569,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652570,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652571,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652572,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652573,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652574,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652575,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652576,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652577,GPS_dr,117055,1,3550449,2010-01-06T02:19:34Z
47652578,GPS_dr,117055,1,3550449,2010-01-06T02:19:37Z
47652579,GPS_dr,117055,1,3550449,2010-01-06T02:19:38Z
47652580,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652581,GPS_dr,117055,3,75918847,2019-10-19T03:40:30Z
47652582,GPS_dr,117055,2,75918847,2019-10-19T03:40:30Z
47652583,anukrits,10457698,3,84169304,2020-04-27T04:50:47Z
47652760,Bike 2 End,2529030,3,79675692,2020-01-17T04:22:59Z
47652761,uboot,26299,2,13889084,2012-11-15T23:27:50Z
47652762,uboot,26299,2,13889084,2012-11-15T23:27:49Z
47652763,uboot,26299,2,13889084,2012-11-15T23:27:49Z
47652764,wiley-coyote,6758092,3,56951823,2018-03-06T23:38:15Z
47652765,uboot,26299,3,13889084,2012-11-15T23:27:49Z
47652766,wiley-coyote,6758092,6,53078739,2017-10-19T18:28:52Z
47652767,uboot,26299,3,13889084,2012-11-15T23:27:50Z
47652768,uboot,26299,3,13889084,2012-11-15T23:27:50Z
47652769,Bike 2 End,2529030,4,79675692,2020-01-17T04:22:59Z
47652771,Didger85,2429366,4,28644040,2015-02-06T04:00:40Z
47652772,Bike 2 End,2529030,4,79675692,2020-01-17T04:22:59Z
47652773,uboot,26299,2,13889084,2012-11-15T23:27:50Z
47652774,uboot,26299,2,13889084,2012-11-15T23:27:49Z
47652776,Didger85,2429366,5,28644040,2015-02-06T04:00:40Z
47652777,RoadGeek_MD99,475877,2,13781141,2012-11-07T03:21:44Z
47654138,Terry Owen,10135763,2,74543335,2019-09-16T17:13:30Z
47654338,GPS_dr,117055,5,75919960,2019-10-19T05:30:17Z
47654842,jonboeke,9202311,15,96276736,2020-12-22T18:54:57Z
47654861,Whimsical Otter,7466823,3,62778811,2018-09-20T22:28:10Z
47654862,BobBelcher,4720805,3,43549055,2016-11-11T01:57:11Z
47654863,BobBelcher,4720805,3,43549055,2016-11-11T01:57:11Z
47654864,Whimsical Otter,7466823,3,62778811,2018-09-20T22:28:10Z
47655084,gpserror,9637872,3,82205784,2020-03-14T23:02:10Z
47655085,gpserror,9637872,3,82205784,2020-03-14T23:02:10Z
47655086,gpserror,9637872,3,82205784,2020-03-14T23:02:10Z
47655087,gpserror,9637872,7,82205784,2020-03-14T23:02:10Z
47655088,gpserror,9637872,3,82205784,2020-03-14T23:02:10Z
47655090,gpserror,9637872,3,82205784,2020-03-14T23:02:10Z
47655091,gpserror,9637872,3,82205784,2020-03-14T23:02:10Z
47655092,gpserror,9637872,3,82205784,2020-03-14T23:02:10Z
47655093,gpserror,9637872,3,82205784,2020-03-14T23:02:10Z
47655109,gpserror,9637872,11,87421320,2020-07-01T22:59:08Z
47655110,stevea,123633,7,62521607,2018-09-12T13:50:07Z
47655111,JoeGrim,313700,2,7697011,2011-03-28T14:24:06Z
47655112,Raymo853,2017512,2,45203921,2017-01-16T00:39:02Z
47655113,GPS_dr,117055,3,75614099,2019-10-13T04:36:29Z
47655281,Your Village Maps,227972,2,23719995,2014-07-03T01:04:39Z
47655282,Raymo853,2017512,2,43497854,2016-11-08T20:43:53Z
47655291,Whimsical Otter,7466823,3,62778358,2018-09-20T21:52:02Z
47655292,GPS_dr,117055,1,3551002,2010-01-06T05:39:15Z
47655341,tekim,191112,44,84855378,2020-05-07T22:18:23Z
47655521,siayu,10457694,12,83998095,2020-04-23T11:18:43Z
47655749,muziriana,6058023,4,60899762,2018-07-20T09:39:41Z
47655753,naaitha,9259472,2,94612967,2020-11-23T05:31:54Z
47655754,naaitha,9259472,3,94612967,2020-11-23T05:31:54Z
47655755,gpserror,9637872,17,84013051,2020-04-23T16:27:56Z
47655758,GPS_dr,117055,1,3551127,2010-01-06T06:34:23Z
47655759,ToeBee,262151,2,6560197,2010-12-06T08:21:00Z
47655760,naaitha,9259472,2,94612967,2020-11-23T05:31:54Z
47655762,GPS_dr,117055,1,3551127,2010-01-06T06:34:28Z
47655764,sreejam,10145717,5,81710663,2020-03-03T06:06:17Z
47656023,GPS_dr,117055,1,3551205,2010-01-06T07:08:33Z
47656024,GPS_dr,117055,1,3551205,2010-01-06T07:08:34Z
47656025,GPS_dr,117055,1,3551205,2010-01-06T07:08:36Z
47656026,GPS_dr,117055,1,3551205,2010-01-06T07:08:37Z
47656027,tekim,191112,2,84911069,2020-05-08T18:39:07Z
47705497,chachafish,2237750,14,83773302,2020-04-19T13:37:51Z
47705498,chachafish,2237750,15,83773302,2020-04-19T13:37:51Z
47705499,manitec,10145715,7,82305989,2020-03-17T14:11:41Z
47705500,TheDutchMan13,1330847,4,49230010,2017-06-03T22:04:06Z
47705502,chachafish,2237750,14,83773302,2020-04-19T13:37:51Z
47705503,chachafish,2237750,15,83773302,2020-04-19T13:37:51Z
48573532,GPS_dr,117055,1,3664765,2010-01-20T08:34:54Z
48573533,jdkrabbe,388969,4,44721345,2016-12-28T04:19:32Z
48573534,GPS_dr,117055,4,85055779,2020-05-12T03:56:45Z
48573535,GPS_dr,117055,6,85055779,2020-05-12T03:56:45Z
48573536,joelholdsworth,16703,2,32665491,2015-07-16T03:58:27Z
48573537,GPS_dr,117055,1,3664765,2010-01-20T08:35:03Z
48573540,hofoen,52797,2,47682550,2017-04-12T06:02:38Z
48573541,GPS_dr,117055,1,3664765,2010-01-20T08:35:06Z
48573542,joelholdsworth,16703,2,32665491,2015-07-16T03:58:24Z
48573543,hofoen,52797,2,47682550,2017-04-12T06:02:38Z
48573544,joelholdsworth,16703,2,32665519,2015-07-16T04:04:03Z
48573545,hofoen,52797,2,47682550,2017-04-12T06:02:38Z
48573546,GPS_dr,117055,1,3664765,2010-01-20T08:35:10Z
48573547,hofoen,52797,2,47682550,2017-04-12T06:02:39Z
48573550,GPS_dr,117055,2,3764773,2010-02-01T01:51:34Z
48573551,GPS_dr,117055,1,3664765,2010-01-20T08:35:12Z
48573552,GPS_dr,117055,1,3664765,2010-01-20T08:35:13Z
48573553,hofoen,52797,2,47682550,2017-04-12T06:02:39Z
48573554,GPS_dr,117055,1,3664765,2010-01-20T08:35:13Z
48573555,stevea,123633,11,62523082,2018-09-12T14:45:13Z
48573556,stevea,123633,7,62523082,2018-09-12T14:45:13Z
48573557,TheDutchMan13,1330847,4,49230010,2017-06-03T22:04:09Z
48573558,TheDutchMan13,1330847,4,49230010,2017-06-03T22:04:09Z
48573559,GPS_dr,117055,1,3664765,2010-01-20T08:35:18Z
48573563,gpserror,9637872,3,70844252,2019-06-01T21:25:11Z
48573564,joelholdsworth,16703,2,48405112,2017-05-04T20:11:58Z
48573567,TheDutchMan13,1330847,5,49230010,2017-06-03T22:04:10Z
48573568,TheDutchMan13,1330847,5,49230010,2017-06-03T22:04:10Z
48573569,gpserror,9637872,2,70844252,2019-06-01T21:25:11Z
48573571,gpserror,9637872,3,70844252,2019-06-01T21:25:11Z
48573573,gpserror,9637872,4,70844252,2019-06-01T21:25:11Z
48599602,MikeM44,112919,3,11379041,2012-04-21T23:10:27Z
48599605,phillycheese,5273267,2,45873113,2017-02-07T03:26:10Z
48599607,phillycheese,5273267,4,45873113,2017-02-07T03:26:10Z
48599610,dmgroom_ct,437598,3,25556252,2014-09-20T10:08:16Z
48599611,dmgroom_ct,437598,2,25556252,2014-09-20T10:08:16Z
48599612,Didger85,2429366,4,31644247,2015-06-01T18:39:47Z
48599616,phillycheese,5273267,2,45873113,2017-02-07T03:26:10Z
48599621,Mr_Brown,60650,2,12058303,2012-06-29T16:36:53Z
48600317,TheDutchMan13,1330847,4,49230010,2017-06-03T22:04:10Z
48600335,GPS_dr,117055,1,3669047,2010-01-20T18:27:36Z
48600338,GPS_dr,117055,1,3669047,2010-01-20T18:27:41Z
48600339,gpserror,9637872,2,81299080,2020-02-21T04:06:14Z
48600341,gpserror,9637872,2,93451260,2020-11-03T04:30:13Z
48600342,GPS_dr,117055,1,3669047,2010-01-20T18:27:44Z
48600343,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600344,GPS_dr,117055,1,3669047,2010-01-20T18:27:47Z
48600345,GPS_dr,117055,1,3669047,2010-01-20T18:27:47Z
48600347,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600348,GPS_dr,117055,1,3669047,2010-01-20T18:27:49Z
48600349,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600350,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600351,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600361,Mr_Brown,60650,5,9197098,2011-09-02T22:27:52Z
48600414,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600415,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600417,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600418,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48600420,gpserror,9637872,3,82493526,2020-03-22T20:15:25Z
48601990,GPS_dr,117055,1,3669047,2010-01-20T19:08:29Z
48601991,GPS_dr,117055,1,3669047,2010-01-20T19:08:31Z
48601992,GPS_dr,117055,1,3669047,2010-01-20T19:08:32Z
48601993,TheDutchMan13,1330847,4,49230010,2017-06-03T22:04:10Z
48601994,rahuzod,10173459,5,84163989,2020-04-27T01:54:11Z
48601997,TheDutchMan13,1330847,3,49230010,2017-06-03T22:04:11Z
48602009,GPS_dr,117055,2,3669047,2010-01-20T19:32:15Z
48602010,Mr_Brown,60650,2,8990948,2011-08-11T23:36:24Z
48602011,GPS_dr,117055,1,3669047,2010-01-20T19:08:47Z
48602012,Mr_Brown,60650,2,8990948,2011-08-11T23:36:24Z
48602013,hofoen,52797,2,40189360,2016-06-21T19:52:50Z
48602014,GPS_dr,117055,1,3669047,2010-01-20T19:08:50Z
48602015,buchula,10173460,3,79956299,2020-01-23T06:52:20Z
48602016,balrog-kun,20587,2,4318136,2010-04-04T01:49:41Z
48602017,vennredd,10219378,15,84167881,2020-04-27T04:18:52Z
48602018,GPS_dr,117055,1,3669047,2010-01-20T19:08:57Z
48602019,hofoen,52797,2,40189360,2016-06-21T19:52:50Z
48602021,hofoen,52797,2,40189360,2016-06-21T19:52:50Z
48602022,balrog-kun,20587,2,4318136,2010-04-04T01:49:42Z
48602023,anukrits,10457698,21,84038408,2020-04-24T05:50:17Z
48602025,GPS_dr,117055,1,3669047,2010-01-20T19:09:11Z
48602026,GPS_dr,117055,1,3669047,2010-01-20T19:09:11Z
48602029,Mr_Brown,60650,2,8990948,2011-08-11T23:36:24Z
48602030,GPS_dr,117055,1,3669047,2010-01-20T19:09:24Z
48603563,GPS_dr,117055,1,3669047,2010-01-20T19:31:19Z
48603564,GPS_dr,117055,1,3669047,2010-01-20T19:31:20Z
48603565,GPS_dr,117055,1,3669047,2010-01-20T19:31:23Z
48603566,GPS_dr,117055,1,3669047,2010-01-20T19:31:24Z
48603567,GPS_dr,117055,1,3669047,2010-01-20T19:31:24Z
48603568,GPS_dr,117055,1,3669047,2010-01-20T19:31:25Z
48603570,GPS_dr,117055,1,3669047,2010-01-20T19:31:27Z
48603571,GPS_dr,117055,1,3669047,2010-01-20T19:31:29Z
48603572,GPS_dr,117055,1,3669047,2010-01-20T19:31:30Z
48603573,GPS_dr,117055,1,3669047,2010-01-20T19:31:31Z
